"Name","Location","Type","Param Count","Function Name","Data Type","Preview"
"GetCurrentThreadId","External[00370716]","External Function","0","KERNEL32.DLL::GetCurrentThreadId","DWORD","DWORD GetCurrentThreadId(void)"
"QueryPerformanceFrequency","External[0037072c]","External Function","1","KERNEL32.DLL::QueryPerformanceFrequency","BOOL","BOOL QueryPerformanceFrequency(LARGE_INTEGER * lpFrequency)"
"OutputDebugStringA","External[00370748]","External Function","1","KERNEL32.DLL::OutputDebugStringA","void","void OutputDebugStringA(LPCSTR lpOutputString)"
"SetConsoleTitleA","External[0037075e]","External Function","1","KERNEL32.DLL::SetConsoleTitleA","BOOL","BOOL SetConsoleTitleA(LPCSTR lpConsoleTitle)"
"GetConsoleTitleA","External[00370772]","External Function","2","KERNEL32.DLL::GetConsoleTitleA","DWORD","DWORD GetConsoleTitleA(LPSTR lpConsoleTitle\, DWORD nSize)"
"GetPrivateProfileStringA","External[00370786]","External Function","6","KERNEL32.DLL::GetPrivateProfileStringA","DWORD","DWORD GetPrivateProfileStringA(LPCSTR lpAppName\, LPCSTR lpKeyName\, LPCSTR lpDefault\, LPSTR lpReturnedString\, DWORD nSize\, LPCSTR lpFileName)"
"GetCurrentDirectoryA","External[003707a2]","External Function","2","KERNEL32.DLL::GetCurrentDirectoryA","DWORD","DWORD GetCurrentDirectoryA(DWORD nBufferLength\, LPSTR lpBuffer)"
"FindFirstFileA","External[003707ba]","External Function","2","KERNEL32.DLL::FindFirstFileA","HANDLE","HANDLE FindFirstFileA(LPCSTR lpFileName\, LPWIN32_FIND_DATAA * lpFindFileData)"
"FindNextFileA","External[003707cc]","External Function","2","KERNEL32.DLL::FindNextFileA","BOOL","BOOL FindNextFileA(HANDLE hFindFile\, undefined lpFindFileData)"
"DeleteFileA","External[003707dc]","External Function","1","KERNEL32.DLL::DeleteFileA","BOOL","BOOL DeleteFileA(LPCSTR lpFileName)"
"CreateDirectoryA","External[003707ea]","External Function","2","KERNEL32.DLL::CreateDirectoryA","BOOL","BOOL CreateDirectoryA(LPCSTR lpPathName\, undefined lpSecurityAttributes)"
"ReadFile","External[003707fe]","External Function","5","KERNEL32.DLL::ReadFile","BOOL","BOOL ReadFile(HANDLE hFile\, LPVOID lpBuffer\, DWORD nNumberOfBytesToRead\, LPDWORD lpNumberOfBytesRead\, undefined lpOverlapped)"
"SetFilePointer","External[0037080a]","External Function","4","KERNEL32.DLL::SetFilePointer","DWORD","DWORD SetFilePointer(HANDLE hFile\, LONG lDistanceToMove\, PLONG lpDistanceToMoveHigh\, DWORD dwMoveMethod)"
"GetFileTime","External[0037081c]","External Function","4","KERNEL32.DLL::GetFileTime","BOOL","BOOL GetFileTime(HANDLE hFile\, LPFILETIME lpCreationTime\, LPFILETIME lpLastAccessTime\, LPFILETIME lpLastWriteTime)"
"MulDiv","External[0037082a]","External Function","3","KERNEL32.DLL::MulDiv","int","int MulDiv(int nNumber\, int nNumerator\, int nDenominator)"
"ExitProcess","External[00370834]","External Function","1","KERNEL32.DLL::ExitProcess","void","void ExitProcess(UINT uExitCode)"
"GetStartupInfoA","External[00370842]","External Function","1","KERNEL32.DLL::GetStartupInfoA","void","void GetStartupInfoA(undefined lpStartupInfo)"
"GetTickCount","External[00370854]","External Function","0","KERNEL32.DLL::GetTickCount","DWORD","DWORD GetTickCount(void)"
"GetCurrentProcessId","External[00370864]","External Function","0","KERNEL32.DLL::GetCurrentProcessId","DWORD","DWORD GetCurrentProcessId(void)"
"GetSystemTimeAsFileTime","External[0037087a]","External Function","1","KERNEL32.DLL::GetSystemTimeAsFileTime","void","void GetSystemTimeAsFileTime(LPFILETIME lpSystemTimeAsFileTime)"
"FindWindowA","External[00370894]","External Function","2","USER32.DLL::FindWindowA","HWND","HWND FindWindowA(LPCSTR lpClassName\, LPCSTR lpWindowName)"
"UpdateWindow","External[003708a2]","External Function","1","USER32.DLL::UpdateWindow","BOOL","BOOL UpdateWindow(HWND hWnd)"
"ShowWindow","External[003708b2]","External Function","2","USER32.DLL::ShowWindow","BOOL","BOOL ShowWindow(HWND hWnd\, int nCmdShow)"
"DestroyAcceleratorTable","External[003708c0]","External Function","1","USER32.DLL::DestroyAcceleratorTable","BOOL","BOOL DestroyAcceleratorTable(HACCEL hAccel)"
"GetWindowRect","External[003708da]","External Function","2","USER32.DLL::GetWindowRect","BOOL","BOOL GetWindowRect(HWND hWnd\, LPRECT lpRect)"
"CreateAcceleratorTableA","External[003708ea]","External Function","2","USER32.DLL::CreateAcceleratorTableA","HACCEL","HACCEL CreateAcceleratorTableA(LPACCEL paccel\, int cAccel)"
"SetCursorPos","External[00370904]","External Function","2","USER32.DLL::SetCursorPos","BOOL","BOOL SetCursorPos(int X\, int Y)"
"GetMonitorInfoA","External[00370914]","External Function","2","USER32.DLL::GetMonitorInfoA","BOOL","BOOL GetMonitorInfoA(HMONITOR hMonitor\, LPMONITORINFO lpmi)"
"GetClientRect","External[00370926]","External Function","2","USER32.DLL::GetClientRect","BOOL","BOOL GetClientRect(HWND hWnd\, LPRECT lpRect)"
"GetDesktopWindow","External[00370936]","External Function","0","USER32.DLL::GetDesktopWindow","HWND","HWND GetDesktopWindow(void)"
"GetCursorPos","External[0037094a]","External Function","1","USER32.DLL::GetCursorPos","BOOL","BOOL GetCursorPos(LPPOINT lpPoint)"
"GetWindowLongA","External[0037095a]","External Function","2","USER32.DLL::GetWindowLongA","LONG","LONG GetWindowLongA(HWND hWnd\, int nIndex)"
"SystemParametersInfoA","External[0037096c]","External Function","4","USER32.DLL::SystemParametersInfoA","BOOL","BOOL SystemParametersInfoA(UINT uiAction\, UINT uiParam\, PVOID pvParam\, UINT fWinIni)"
"UnregisterClassA","External[00370984]","External Function","2","USER32.DLL::UnregisterClassA","BOOL","BOOL UnregisterClassA(LPCSTR lpClassName\, HINSTANCE hInstance)"
"DestroyWindow","External[00370998]","External Function","1","USER32.DLL::DestroyWindow","BOOL","BOOL DestroyWindow(HWND hWnd)"
"PeekMessageA","External[003709a8]","External Function","5","USER32.DLL::PeekMessageA","BOOL","BOOL PeekMessageA(LPMSG lpMsg\, HWND hWnd\, UINT wMsgFilterMin\, UINT wMsgFilterMax\, UINT wRemoveMsg)"
"GetMessageA","External[003709b8]","External Function","4","USER32.DLL::GetMessageA","BOOL","BOOL GetMessageA(LPMSG lpMsg\, HWND hWnd\, UINT wMsgFilterMin\, UINT wMsgFilterMax)"
"SetWindowLongA","External[003709c6]","External Function","3","USER32.DLL::SetWindowLongA","LONG","LONG SetWindowLongA(HWND hWnd\, int nIndex\, LONG dwNewLong)"
"TranslateMessage","External[003709d8]","External Function","1","USER32.DLL::TranslateMessage","BOOL","BOOL TranslateMessage(MSG * lpMsg)"
"DispatchMessageA","External[003709ec]","External Function","1","USER32.DLL::DispatchMessageA","LRESULT","LRESULT DispatchMessageA(MSG * lpMsg)"
"SetWindowPos","External[00370a00]","External Function","7","USER32.DLL::SetWindowPos","BOOL","BOOL SetWindowPos(HWND hWnd\, HWND hWndInsertAfter\, int X\, int Y\, int cx\, int cy\, UINT uFlags)"
"DefWindowProcA","External[00370a10]","External Function","4","USER32.DLL::DefWindowProcA","LRESULT","LRESULT DefWindowProcA(HWND hWnd\, UINT Msg\, WPARAM wParam\, LPARAM lParam)"
"EnableWindow","External[00370a22]","External Function","2","USER32.DLL::EnableWindow","BOOL","BOOL EnableWindow(HWND hWnd\, BOOL bEnable)"
"CreateWindowExA","External[00370a32]","External Function","12","USER32.DLL::CreateWindowExA","HWND","HWND CreateWindowExA(DWORD dwExStyle\, LPCSTR lpClassName\, LPCSTR lpWindowName\, DWORD dwStyle\, int X\, int Y\, int nWidth\, int nHeight\, HWND hWndParent\, HMENU hMenu\, HINSTANCE hInstance\, LPVOID lpParam)"
"RegisterClassA","External[00370a44]","External Function","1","USER32.DLL::RegisterClassA","ATOM","ATOM RegisterClassA(WNDCLASSA * lpWndClass)"
"LoadCursorA","External[00370a56]","External Function","2","USER32.DLL::LoadCursorA","HCURSOR","HCURSOR LoadCursorA(HINSTANCE hInstance\, LPCSTR lpCursorName)"
"GetStockObject","External[00370a64]","External Function","1","GDI32.DLL::GetStockObject","HGDIOBJ","HGDIOBJ GetStockObject(int i)"
"DeleteDC","External[00370a76]","External Function","1","GDI32.DLL::DeleteDC","BOOL","BOOL DeleteDC(HDC hdc)"
"ExtTextOutA","External[00370a82]","External Function","8","GDI32.DLL::ExtTextOutA","BOOL","BOOL ExtTextOutA(HDC hdc\, int x\, int y\, UINT options\, RECT * lprect\, LPCSTR lpString\, UINT c\, INT * lpDx)"
"GetTextExtentPoint32A","External[00370a90]","External Function","4","GDI32.DLL::GetTextExtentPoint32A","BOOL","BOOL GetTextExtentPoint32A(HDC hdc\, LPCSTR lpString\, int c\, LPSIZE psizl)"
"SetTextAlign","External[00370aa8]","External Function","2","GDI32.DLL::SetTextAlign","UINT","UINT SetTextAlign(HDC hdc\, UINT align)"
"SetBkColor","External[00370ab8]","External Function","2","GDI32.DLL::SetBkColor","COLORREF","COLORREF SetBkColor(HDC hdc\, COLORREF color)"
"SetTextColor","External[00370ac6]","External Function","2","GDI32.DLL::SetTextColor","COLORREF","COLORREF SetTextColor(HDC hdc\, COLORREF color)"
"SelectObject","External[00370ad6]","External Function","2","GDI32.DLL::SelectObject","HGDIOBJ","HGDIOBJ SelectObject(HDC hdc\, HGDIOBJ h)"
"CreateFontA","External[00370ae6]","External Function","14","GDI32.DLL::CreateFontA","HFONT","HFONT CreateFontA(int cHeight\, int cWidth\, int cEscapement\, int cOrientation\, int cWeight\, DWORD bItalic\, DWORD bUnderline\, DWORD bStrikeOut\, DWORD iCharSet\, DWORD iOutPrecision\, DWORD iClipPrecision\, DWORD iQuality\, DWORD iPitchAndFamily\, LPCSTR pszFaceName)"
"GetDeviceCaps","External[00370af4]","External Function","2","GDI32.DLL::GetDeviceCaps","int","int GetDeviceCaps(HDC hdc\, int index)"
"SetMapMode","External[00370b04]","External Function","2","GDI32.DLL::SetMapMode","int","int SetMapMode(HDC hdc\, int iMode)"
"CreateDIBSection","External[00370b12]","External Function","6","GDI32.DLL::CreateDIBSection","HBITMAP","HBITMAP CreateDIBSection(HDC hdc\, BITMAPINFO * lpbmi\, UINT usage\, void * * ppvBits\, HANDLE hSection\, DWORD offset)"
"CreateCompatibleDC","External[00370b26]","External Function","1","GDI32.DLL::CreateCompatibleDC","HDC","HDC CreateCompatibleDC(HDC hdc)"
"_stricmp","External[00370b3c]","External Function","2","MSVCR71.DLL::_stricmp","int","int _stricmp(char * _Str1\, char * _Str2)"
"_strnicmp","External[00370b48]","External Function","3","MSVCR71.DLL::_strnicmp","int","int _strnicmp(char * _Str1\, char * _Str2\, size_t _MaxCount)"
"_strlwr","External[00370b54]","External Function","1","MSVCR71.DLL::_strlwr","char *","char * _strlwr(char * _String)"
"_wcsupr","External[00370b5e]","External Function","1","MSVCR71.DLL::_wcsupr","wchar_t *","wchar_t * _wcsupr(wchar_t * _Str)"
"_wcslwr","External[00370b68]","External Function","1","MSVCR71.DLL::_wcslwr","wchar_t *","wchar_t * _wcslwr(wchar_t * _String)"
"BinkPause","0036fa96","Label","","","","BinkPause"
"FUN_00401000","00401000","Function","1","FUN_00401000","undefined","undefined FUN_00401000(undefined4 param_1)"
"TFree","00401020","Function","1","TFree","undefined","undefined TFree(undefined4 param_1)"
"FUN_00401030","00401030","Function","0","FUN_00401030","undefined","undefined FUN_00401030()"
"GetFloatMinMax","00401080","Function","2","Toshi::TRandom::GetFloatMinMax","undefined","undefined GetFloatMinMax(undefined4 param_1\, undefined4 param_2)"
"FUN_004010d0","004010d0","Function","2","FUN_004010d0","undefined","undefined FUN_004010d0(undefined4 param_1\, undefined4 param_2)"
"FUN_00401120","00401120","Function","2","FUN_00401120","undefined","undefined FUN_00401120(undefined4 param_1\, undefined4 param_2)"
"FUN_00401140","00401140","Function","1","FUN_00401140","undefined","undefined FUN_00401140(undefined4 param_1)"
"FUN_00401160","00401160","Function","1","FUN_00401160","undefined","undefined FUN_00401160(undefined4 param_1)"
"~TFileStreamJob","00401170","Function","0","Toshi::TFileStreamJob::~TFileStreamJob","undefined","undefined ~TFileStreamJob()"
"Close","00401180","Function","1","AAssetLoader::Close","void","void Close(int param_1)"
"FUN_004011c0","004011c0","Function","0","FUN_004011c0","undefined","undefined FUN_004011c0()"
"GetSymbolAddress","00401200","Function","3","AAssetLoader::GetSymbolAddress","char *","char * GetSymbolAddress(char * a_szSymbolDirectory\, undefined4 a_szSymbol\, int a_iAssetIndex)"
"~AMainThreadJob","00401290","Function","0","AMainThreadJob::~AMainThreadJob","undefined","undefined ~AMainThreadJob()"
"~AMainThreadJob2","004012a0","Function","1","AMainThreadJob::~AMainThreadJob2","undefined","undefined ~AMainThreadJob2(undefined1 param_1)"
"thunk_FUN_004011c0","004012c0","Thunk Function","0","thunk_FUN_004011c0","undefined","undefined thunk_FUN_004011c0()"
"Load","004012d0","Function","3","AAssetLoader::Load","bool","bool Load(char * filename\, int index\, bool bUseStreaming)"
"ConstructArray","00401450","Function","4","Toshi::TUtil::ConstructArray","void","void ConstructArray(void * a_pArray\, undefined4 a_iStructSize\, int a_iArraySize\, undefined * a_fnCTOR)"
"FUN_004014f0","004014f0","Function","1","FUN_004014f0","undefined","undefined FUN_004014f0(undefined1 param_1)"
"FUN_00401540","00401540","Function","1","FUN_00401540","undefined","undefined FUN_00401540(undefined4 param_1)"
"FUN_00401570","00401570","Function","0","FUN_00401570","undefined","undefined FUN_00401570()"
"FUN_00401590","00401590","Function","0","FUN_00401590","undefined","undefined FUN_00401590()"
"FUN_004016a0","004016a0","Function","1","FUN_004016a0","undefined","undefined FUN_004016a0(undefined4 param_1)"
"FUN_00401820","00401820","Function","1","FUN_00401820","undefined","undefined FUN_00401820(undefined4 param_1)"
"FUN_004018a0","004018a0","Function","0","FUN_004018a0","undefined","undefined FUN_004018a0()"
"FUN_00401920","00401920","Function","1","FUN_00401920","undefined","undefined FUN_00401920(undefined4 param_1)"
"FUN_004019a0","004019a0","Function","1","FUN_004019a0","undefined","undefined FUN_004019a0(undefined1 param_1)"
"FUN_004019c0","004019c0","Function","1","FUN_004019c0","undefined","undefined FUN_004019c0(undefined1 param_1)"
"FUN_004019e0","004019e0","Function","0","FUN_004019e0","undefined","undefined FUN_004019e0()"
"OnCreate","00401a20","Function","1","AGameSystemManager::OnCreate","bool","bool OnCreate(AGameSystemManager * param_1)"
"FUN_004024d0","004024d0","Function","2","FUN_004024d0","undefined","undefined FUN_004024d0(undefined4 param_1\, undefined4 param_2)"
"FUN_00402520","00402520","Function","0","FUN_00402520","undefined","undefined FUN_00402520()"
"FUN_004025d0","004025d0","Function","0","FUN_004025d0","undefined","undefined FUN_004025d0()"
"FUN_00402670","00402670","Function","0","FUN_00402670","undefined","undefined FUN_00402670()"
"FUN_004026d0","004026d0","Function","1","FUN_004026d0","undefined","undefined FUN_004026d0(undefined4 param_1)"
"FUN_00402710","00402710","Function","1","FUN_00402710","undefined","undefined FUN_00402710(undefined1 param_1)"
"~ALocaleManager","00402730","Function","0","ALocaleManager::~ALocaleManager","undefined","undefined ~ALocaleManager()"
"CreateSingleton","00402740","Function","0","ALocaleManager::CreateSingleton","undefined","undefined CreateSingleton()"
"Destroy","004027c0","Function","0","Toshi::T2Locale::Destroy","undefined","undefined Destroy()"
"GetLanguageName","004027e0","Function","1","ALocaleManager::GetLanguageName","char *","char * GetLanguageName(int param_1)"
"switchD","004027ec","Instruction Label","1","ALocaleManager::GetLanguageName","","switchD"
"caseD_6","004027f3","Instruction Label","1","ALocaleManager::GetLanguageName","","caseD_6"
"caseD_3","004027fb","Instruction Label","1","ALocaleManager::GetLanguageName","","caseD_3"
"caseD_4","00402803","Instruction Label","1","ALocaleManager::GetLanguageName","","caseD_4"
"caseD_5","0040280b","Instruction Label","1","ALocaleManager::GetLanguageName","","caseD_5"
"caseD_2","00402813","Instruction Label","1","ALocaleManager::GetLanguageName","","caseD_2"
"caseD_7","0040281b","Instruction Label","1","ALocaleManager::GetLanguageName","","caseD_7"
"caseD_6","00402823","Instruction Label","1","ALocaleManager::GetLanguageName","","caseD_6"
"switchdataD_0040282c","0040282c","Data Label","","","pointer","switchdataD_0040282c"
"GetCurrentLanguageName","00402850","Function","1","ALocaleManager::GetCurrentLanguageName","char *","char * GetCurrentLanguageName(T2Locale * param_1)"
"GetLanguageFilename","00402860","Function","1","ALocaleManager::GetLanguageFilename","undefined","undefined GetLanguageFilename(undefined4 param_1)"
"FUN_00402870","00402870","Function","1","FUN_00402870","undefined","undefined FUN_00402870(undefined4 param_1)"
"~ALocaleManager","00402880","Function","0","ALocaleManager::~ALocaleManager","undefined","undefined ~ALocaleManager()"
"FUN_004028a0","004028a0","Function","2","FUN_004028a0","undefined","undefined FUN_004028a0(undefined4 param_1\, undefined4 param_2)"
"Malloc","004028d0","Function","1","AMemoryPoolAllocator::Malloc","undefined","undefined Malloc(undefined4 param_1)"
"Malloc","004028f0","Function","2","AMemoryPoolAllocator::Malloc","undefined","undefined Malloc(undefined4 param_1\, undefined4 param_2)"
"CreatePool","00402910","Function","1","AMemory::CreatePool","undefined","undefined CreatePool(undefined4 a_iIndex)"
"FUN_00402970","00402970","Function","1","FUN_00402970","undefined","undefined FUN_00402970(undefined4 param_1)"
"ARandom","004029d0","Function","1","ARandom::ARandom","ARandom *","ARandom * ARandom(ARandom * param_1)"
"FUN_00402a30","00402a30","Function","0","FUN_00402a30","undefined","undefined FUN_00402a30()"
"FUN_00402a50","00402a50","Function","0","FUN_00402a50","undefined","undefined FUN_00402a50()"
"FUN_00402ab0","00402ab0","Function","1","FUN_00402ab0","undefined","undefined FUN_00402ab0(undefined4 param_1)"
"FUN_00402af0","00402af0","Function","1","FUN_00402af0","undefined","undefined FUN_00402af0(undefined1 param_1)"
"FUN_00402b20","00402b20","Function","1","FUN_00402b20","undefined","undefined FUN_00402b20(TClass * param_1)"
"OnChildDied","00402b40","Function","3","ARootTask::OnChildDied","void","void OnChildDied(ARootTask * this\, undefined4 param_2\, TTask * a_pDeletedTask)"
